Imag_Part,Zeta_Abs,Zeta_Peak
7.642442442442442,1.22353846756771,False
7.692392392392391,1.23335883143408,False
7.742342342342341,1.2431389637283,False
7.7922922922922915,1.25287411735377,False
7.842242242242241,1.26255945180905,False
7.892192192192191,1.27219003318744,False
7.942142142142141,1.28176083425076,False
7.992092092092091,1.29126673457913,False
8.042042042042041,1.30070252079882,False
8.091991991991991,1.31006288688986,False
8.14194194194194,1.31934243457563,False
8.19189189189189,1.32853567379607,False
8.241841841841842,1.33763702326662,False
8.291791791791791,1.34664081112481,False
8.34174174174174,1.35554127566634,False
8.39169169169169,1.3643325661726,False
8.44164164164164,1.37300874383162,False
8.491591591591591,1.38156378275425,False
8.541541541541541,1.38999157108739,False
8.59149149149149,1.39828591222641,False
8.64144144144144,1.40644052612819,False
8.69139139139139,1.41444905072698,False
